IRN,Local Education Agency Name,Org Type,Weighted ADM,Operating Expenditures,CRI%,NCR%,Instruction,Pupil Support,Instr Staff Sup ,CRI - Classroom Instr,Gen Admin,School Admin,Oper & Maint,Pupil Transp,Other Support,Food Service,NCR -Nonclassroom,Enterprise,Other Elem-Sec,Community Service,Adult Ed,Other Non Elem-Sec,Construction,Land & Structures,Instr Equipment,Other Equipment,Debt & Interest,Non-Operating,Operating EPEP,County Name,County Mortality Rate
049171,Aurora City,Public District,3146.9493532496735,30236573.799991757,0.7148675016216659,0.28513249837833415,5884.337913121424,584.0514109644815,400.2131043829571,6868.602428468864,333.6393860027588,457.6667554294104,872.3078581342136,500.7072860492225,356.4268166062886,218.86695421035418,2739.615056432248,238.77973416510304,279.8145922147409,0.0,0.0,80.303735978159,10.775178178506176,0.0,0.0,54.16992168112443,430.968267283836,1094.8114295014695,9608.217484901112,Portage,13.67
048298,Austintown Local,Public District,5943.801200452777,43633865.1499949,0.6907940675524712,0.30920593244752886,4482.238217854761,471.69811463192434,117.23179266946671,5071.168125156152,241.63841648852448,473.62818759474305,729.2399617385953,291.8978548387243,163.51712603139606,369.9810804292178,2269.902627121201,29.525114330309652,96.61998620617605,1.0484704635688817,0.0,15.832299369775606,2046.5460216053946,0.0,0.0,9.904252853462795,328.76595365456404,2528.2420984832515,7341.070752277353,Mahoning,19.91
048124,Avon Lake City,Public District,3973.3290537451107,37899262.680001356,0.694017219862189,0.305982780137811,5650.664404157262,701.6435669661608,267.51650457898046,6619.824475702403,174.08692827693824,573.2296216074004,1117.1866110147641,424.0003702718937,350.2126028772812,279.87470077562244,2918.5908348239,0.0,278.57446867047366,19.55586334506102,2.8553461962347195,78.98348859483413,9.863517335182706,0.3682805980090545,0.0,0.0,627.3807092947386,1017.5816740345339,9538.415310526303,Lorain,17.43
048116,Avon Local,Public District,4641.2530597462455,32786576.04999681,0.7352079422150718,0.26479205778492826,4686.671073519211,278.5378567724434,228.42106568060052,5193.6299959722555,149.08291168200824,417.375250834227,552.760949894047,382.43519738116686,235.35456178287384,133.52583710095797,1870.534708675281,33.26776153171916,185.3907961758594,-0.8402903159547236,0.0,83.26392571689004,1406.4381484850323,0.0,0.0,0.0,669.3280887747683,2376.8484303683144,7064.1647046475355,Lorain,17.43
046706,Ayersville Local,Public District,804.0778304005222,8185505.34,0.7049164737335569,0.2950835262664431,6204.645708879825,391.03596456997377,580.3619156712133,7176.043589121012,373.7390568899396,453.4514647896493,940.8900996849429,331.4950865729364,464.06005226401237,440.3119780378042,3003.9477382392847,0.0,412.3186306913315,157.78793445505445,0.0,0.0,0.0,0.0,6.970718241551409,25.250565594982994,0.0,602.3278489829204,10179.991327360298,Defiance,11.07
043539,Barberton City,Public District,4470.719775988359,37310104.9699809,0.699929510275976,0.30007048972402406,5073.302813968749,482.42773380337576,285.4862603671789,5841.216808139304,206.9982097671088,458.3535230737241,803.0749990820352,253.32864655996477,338.4741777211602,443.9894579528145,2504.2190141568076,61.449901529394204,198.82311675495055,0.0,0.0,43.44804633993365,224.38601841875138,0.0,0.0,0.0,637.3186047810614,1165.425687824091,8345.435822296113,Summit,20.39
045203,Barnesville Exempted Village,Public District,1317.694847208526,11721170.790000025,0.6890215520867136,0.3109784479132864,5189.343059575532,599.9950987697445,339.65240962134055,6128.990567966617,218.11734379083964,357.84170439681526,988.8490364520636,407.1392562067908,520.9542417610801,273.31664137847457,2766.218223986064,14.355660599321197,143.7387346556321,0.0,0.0,0.5879661756599355,64.7358075207688,0.0,0.0,64.44815366767605,70.53605787174442,358.40238049080256,8895.208791952682,Belmont,12.96
046300,Batavia Local,Public District,2475.88958944057,17213117.82999926,0.6527291337318414,0.34727086626815856,4332.325979214269,178.54518710581254,27.0951218043442,4537.966288124425,208.9975870519006,507.5659291752491,514.6266277115764,592.5971037874579,280.69508954033336,309.84759307192616,2414.3299303384433,10.440768485900406,118.18518129724693,0.0,0.0,0.0,283.11316182656674,0.0,0.0,0.0,307.0956246363952,718.8347362461093,6952.29621846287,Clermont,23.37
045765,Bath Local,Public District,1811.742518649433,15562388.3,0.6583609605731274,0.34163903942687257,4976.83239046658,489.8526920158494,188.4611673487298,5655.146249831159,218.83936371684717,505.49218808570055,984.8350809419022,427.4295944532297,330.9801883145133,467.01243211465373,2934.5888476268465,0.0,307.8920013511792,0.0,0.0,0.0,5658.740275987179,0.0,0.0,48.323047617861015,511.29335458249113,6526.24867953871,8589.735097458006,Allen,11.16
043547,Bay Village City,Public District,2840.2767987463644,29416567.179989412,0.6920747552028584,0.3079252447971416,5886.338474961075,975.7984719034797,305.6375246184309,7167.774471482986,184.48951884945953,798.331166526014,1071.4867795044117,341.28108585326686,520.2876390963905,273.28609674331784,3189.162286572861,418.7761349615617,216.91220738483264,29.328067615369992,0.0,198.8373352376323,1568.4773688135956,0.0,0.0,0.0,473.3275540585975,2905.6586680715895,10356.936758055848,Cuyahoga,18.81
043554,Beachwood City,Public District,1697.1666566909216,28656143.599989057,0.6502153321841996,0.3497846678158004,9019.477916112644,1029.026373522875,930.1841358808944,10978.688425516413,840.3630040557284,814.8038936235813,1941.5146927485207,1087.6518064496267,936.5135849999299,285.16091103484393,5906.007892912231,1903.0427549745277,509.9517107456437,114.84928674008084,0.0,383.640367569733,2677.08427577683,0.0,157.7328242601409,653.656248563709,1264.5548046439417,7664.512273274607,16884.696318428643,Cuyahoga,18.81
046425,Beaver Local,Public District,2151.8407136273822,17378654.310000256,0.6675318642666522,0.33246813573334777,4819.370543704566,336.5566584058075,235.1807161167848,5391.107918227159,338.36263780539286,406.2788358188303,711.3921306096624,581.4283102260564,281.37463714930215,366.2361693452307,2685.072720954475,0.0,171.70123125757482,0.0,0.0,0.0,4238.05699104324,0.0,0.0,89.43028114548599,323.8370784542501,4823.025581900551,8076.180639181634,Columbiana,14.84
047241,Beavercreek City,Public District,8420.319444163619,75492545.74998349,0.7190158262746758,0.2809841737253242,5643.539957731755,573.8256466444348,228.9854539113325,6446.3510582875215,229.88605276035017,412.3100023724392,748.7712386435552,581.3612039853246,277.8028524346975,269.03799137572526,2519.169341572092,3.40974474785521,145.04521213224746,0.47504135995369184,0.0,132.6067101615656,1080.3855222268962,0.0,0.0,63.96473834176477,570.20505953939,1996.092028509673,8965.520399859613,Greene,18.27
043562,Bedford City,Public District,4033.001841995497,45511076.719979584,0.5876948061357926,0.4123051938642074,5445.454515119487,667.1448180317999,519.3399661240072,6631.939299275295,479.77165044948674,671.919881558791,1660.8474412909725,871.5294085412233,564.7777559340235,403.8800560512659,4652.7261938257625,9.341007387529496,182.40258963928866,1.744100368801134,0.0,36.90823506451704,11.049863537367003,0.0,5.793699312678392,121.76513655074803,97.33741896972788,466.3420508306576,11284.665493101056,Cuyahoga,18.81
043570,Bellaire Local,Public District,1425.916584823261,11272776.699984536,0.5880661789383841,0.4119338210616159,3865.0609289803997,725.4583620178713,58.51753944663063,4649.036830444902,218.786893511494,662.4134399250692,958.0287897200669,685.1529678512669,336.26896909922107,395.9475582296978,3256.5986183368154,0.0,99.14771418239957,0.0,0.0,129.88243630180884,116.18183823882927,0.0,0.0,142.2313213540032,53.11057519496255,540.5538852720034,7905.635448781718,Belmont,12.96
047274,Bellbrook-Sugarcreek Local School District,Public District,2747.2207999498837,23999393.950052604,0.6853184123846758,0.3146815876153243,5232.97634114498,396.89039192675176,356.9933548922508,5986.860087963983,186.03135212478125,572.2787516868407,899.8347930552571,555.2707922247595,264.62856207752355,270.97664665817393,2749.0208978273363,0.0,304.3423994224463,0.0,0.0,0.0,22.366968101406684,63.90772085127006,0.0,0.0,671.6470405413575,1062.2641289164806,8735.880985791318,Greene,18.27
043588,Bellefontaine City,Public District,2917.453805752653,24300658.67999943,0.6941588346279375,0.30584116537206263,5124.503867214798,463.40190111466706,194.02533773920135,5781.931106068666,249.19810848982416,508.6205879502997,771.8265480536314,256.8608416429315,349.5660969812333,411.40320632783977,2547.47538944576,0.0,155.80383795750754,0.2936875978329176,0.0,1.7138231940951285,2238.329109829835,0.0,0.0,94.02822401475159,391.07388701417915,2881.2425696082014,8329.406495514426,Logan,12.58
043596,Bellevue City,Public District,2273.6036795206473,17710778.404863484,0.683171547484169,0.316828452515831,4440.154016696701,600.8174609781288,280.7563146336228,5321.727792308452,215.84636074457205,432.7721488413258,880.3837968902366,362.4214555448502,289.4655150007305,287.1215576751848,2468.0108346969,10.78841058401676,272.9653349834685,0.0,6.3428820642305075,46.66719224450325,519.7865048534585,0.0,0.0,28.867260636135846,350.62016620595494,1236.0377515717682,7789.738627005352,Huron,16.35
043604,Belpre City,Public District,1161.1088515516635,9550204.95,0.6475467125969899,0.35245328740301013,4538.357762890186,523.8063848942576,263.9547701237752,5326.1189179082185,485.64110870953084,516.6016254190191,863.9049204211218,329.02403550663263,334.9968949768986,368.785398050983,2898.953983084186,0.0,215.6279315805904,0.0,0.0,0.0,589.7326500309885,0.0,0.0,0.0,10.269407544404933,815.6299891559837,8225.072900992403,Washington,14.82
048074,Benjamin Logan Local,Public District,1948.3531088901655,17956567.65000167,0.6161990390191467,0.3838009609808533,5060.998755831375,412.29087598888816,205.7732031070998,5679.062834927364,219.1450554069302,550.8258257207419,1385.463244661015,645.0080400035147,390.8336053282255,345.9413218910496,3537.2170930114767,13.466717034134447,228.6231320018443,0.861532743906036,0.0,0.0,27.675681453201996,0.0,0.0,0.0,0.0,270.6270632330868,9216.279927938842,Logan,12.58
048926,Benton Carroll Salem Local,Public District,1714.6037728459405,17279690.220026445,0.665841490415472,0.3341585095845279,5722.455126604349,853.9066186529845,133.95516424234754,6710.31690949968,343.6326510713562,577.8542108046546,1106.9947704895696,584.9720826976593,375.8542645280321,378.3246020297858,3367.632581621058,36.13487907889196,347.33505748182574,0.0,0.0,27.385067467840532,449.3539744877415,0.0,0.0,117.20200502443201,0.0,977.4109835407318,10077.949491120738,Ottawa,9.96
043612,Berea City,Public District,7650.548786424065,79831485.93016453,0.6889702651686125,0.3110297348313875,6389.425546416871,538.0516633417035,261.7482387099428,7189.225448468517,151.26171106228605,672.6846823257487,858.1996054556663,622.777594525867,671.9044820840824,268.68627825070183,3245.5143537043523,28.77146936055092,159.2191232296366,0.33163241890597706,176.31583794271756,96.31100729760877,317.4123566546193,0.0,0.0,0.46597964401274183,216.96380956951566,995.7912161175676,10434.73980217287,Cuyahoga,18.81
047167,Berkshire Local,Public District,998.646563587266,10105071.58,0.62045485085025,0.37954514914975,5498.050762100487,514.5529947593888,265.6341188889688,6278.237875748844,425.18446013046923,906.5245733666326,1060.2613863673253,787.3620244338728,414.06967697823137,247.1266902611579,3840.5288115376893,6.7959178426662135,314.2599909147695,0.26727173529864784,0.0,0.6886820874139037,8.930697130687772,0.0,0.0,87.17963208851735,0.0,418.1221917993534,10118.766687286534,Geauga,8.31
046854,Berne Union Local,Public District,953.3344649852302,7807612.167924986,0.631033500900622,0.36896649909937795,4748.787866460003,265.5588560977099,153.68718469888734,5168.0339072566,534.9580642800963,536.0871433594062,624.258148407764,662.2323362764201,347.02675939144353,317.1968927030084,3021.759344418139,25.004110179074775,174.9125371257646,0.0,0.0,0.0,0.0,0.0,0.0,75.39347693793232,41.924121562749974,317.23424580552165,8189.79325167474,Fairfield,11.12
048611,Bethel Local,Public District,1040.0042989790388,7864465.920007583,0.6607414111609619,0.33925858883903814,4602.0224865510745,232.2471842069547,162.22728133566125,4996.49695209369,185.24982078356106,366.00441014876213,586.0633274233893,666.7138113570312,487.83929114355396,273.58759024296563,2565.458251099263,0.0,239.28836663877652,0.0,0.0,0.0,681.2533954864737,64.08810046788408,0.0,0.0,18.60425963526711,1003.2341222284014,7561.955203192953,Miami,14.71
046318,Bethel-Tate Local,Public District,1826.1371001055195,13541374.059999999,0.6618544817009508,0.3381455182990492,4473.027260400114,267.8613670198888,166.968022270826,4907.856649690828,279.9273942632578,398.6425443949063,756.9104531746993,489.7923874107357,254.7086743778018,327.4726415478034,2507.4540951692043,13.87793391774123,140.18457868536146,1.549675541796111,0.0,0.0,0.0,0.0,25.07109679626711,375.17914726140293,161.48781489788468,717.3502471004535,7415.310744860032,Clermont,23.37
043620,Bexley City,Public District,2397.471764185123,30398425.68999836,0.7224683884607954,0.2775316115392046,7894.537797166518,721.1822995494902,544.7221441806188,9160.442240896627,262.100692649275,681.8657822882167,1410.4286442553062,214.60602276368311,685.4833723385204,264.44079528731663,3518.9253095823183,0.0,378.043684826486,1.6648496385343865,0.0,313.6772833925777,372.00402662641477,0.0,0.0,40.42301204449838,363.0839048883934,1468.8967614169046,12679.367550478944,Franklin,15.84
046748,Big Walnut Local,Public District,3347.637030557696,29306890.41004738,0.6485033653897676,0.3514966346102324,5059.025042269474,416.71599318171184,201.58206933553862,5677.323104786725,320.15219995981835,587.8026088358243,786.0464638146254,685.3181569801943,402.86119065167173,294.9968801831187,3077.1775004252527,9.10610670205233,160.55881659023737,0.6060364315130113,0.0,45.735176365429815,232.15800963658427,0.0,0.0,0.0,483.00183539630393,931.1659811221208,8754.500605211977,Delaware,7.31
048462,Black River Local,Public District,1194.376497056748,11224572.33998885,0.6968387759528583,0.30316122404714185,6055.411972538837,349.65542358413535,143.71958123874768,6548.78697736172,311.85439509054817,425.24229273703196,669.4744680344944,692.8675606365248,447.8023649307765,301.8229267642086,2849.064008193585,0.0,244.27554520619293,4.506501939098577,0.0,0.0,0.0,0.0,0.0,6.698055445426183,58.71264226381389,314.1927448545316,9397.850985555304,Medina,8.13
046383,Blanchester Local,Public District,1867.6055618900511,14240578.25,0.6521446248153582,0.3478553751846418,4454.3121897651245,197.15961309697443,321.16093582040384,4972.632738682503,161.89232682195228,711.6652022897791,642.88568983748,503.90570107726194,245.01696147065732,387.04734273143885,2652.4132242285696,0.0,223.2205656841703,5.675716658967649,0.0,0.0,68.52347337758361,0.0,0.0,0.0,74.11763105905183,371.53738677977344,7625.045962911073,Clinton,23.59
046862,Bloom-Carroll Local,Public District,2044.2208462925823,15822014.039998654,0.5951167788245066,0.40488322117549336,4004.658134098899,341.4707619609568,260.00064570514667,4606.129541765003,596.6471197141053,517.2406601359276,807.0060546493523,638.5112852983708,257.7569937982057,316.5834509386337,3133.7455645345954,0.0,257.74685301520884,0.33753691596061663,0.0,0.0,277.6813478981396,0.0,0.0,27.143838250467677,619.2960326649585,1182.2056087447352,7739.875106299598,Fairfield,11.12
050096,Bloomfield-Mespo Local,Public District,340.9514168400333,3589672.84,0.5775076204437617,0.42249237955623836,5456.429151232555,424.7170208063414,199.08496239464807,6080.231134433545,664.0804197221763,686.8526670762409,1409.2195141850025,626.4858259856327,678.1388742797911,383.3913969664771,4448.168698215321,0.0,171.69258465778748,0.0,0.0,0.0,0.0,0.0,122.94801525833691,5.279344537361226,9.431461026920207,309.35140548040584,10528.399832648865,Trumbull,21.98
049593,Bloom-Vernon Local,Public District,1000.5535903464107,8874254.41144396,0.6184473518048473,0.38155264819515267,4874.612031836678,282.34653568350313,328.2640062150852,5485.222573735266,241.65531195214442,769.7545413168212,934.5123156474147,757.2344324282379,247.2631874863848,433.70206542336325,3384.121854254366,0.0,143.90367631397956,0.12593028620923383,0.0,0.0,55.247695409160045,0.0,0.0,77.28121786383171,31.959807359172817,308.5183272323534,8869.344427989634,Scioto,29.13
045211,Bluffton Exempted Village,Public District,1134.3020947006214,8875304.889999807,0.6356975123589387,0.3643024876410614,4528.843554111429,230.33673412104372,214.81144321108738,4973.99173144356,219.94948362133474,475.0095345120685,1207.930582515259,317.33429011695785,251.74800552172826,378.49947734894613,2850.471373636294,0.4222860931297349,243.29189841868043,2.2039983983806626,0.0,0.0,0.0,3.9671971170851923,0.0,0.0,145.81731866029446,395.7026986875705,7824.463105079854,Allen,11.16
048306,Boardman Local,Public District,4906.683037827684,40485916.78998679,0.6822897194913463,0.31771028050865374,5087.822375630836,339.8780494165403,201.99372821905249,5629.694153266429,171.14742556751463,441.8009688591793,891.897884224661,530.154548387471,314.9137325740308,271.56962447485404,2621.4841840877107,80.51878977186027,196.8808138924921,4.130582685645195,1.9916489254880607,76.51339552721777,71.29466837435552,0.0,0.0,0.0,47.30778984712399,478.637689024183,8251.17833735414,Mahoning,19.91
049767,Botkins Local,Public District,666.7310834420348,5137899.96,0.7053268510895646,0.2946731489104354,4708.683722667536,328.27355051465577,398.36573784562626,5435.323011027818,288.4137169775706,405.4179214272378,665.055793875478,274.3007106491082,319.48375483009704,318.11042752807145,2270.782325287563,0.0,362.8825564138177,0.0,0.0,0.0,18537.553425877635,0.0,0.0,62.00993328008595,402.616987067977,19365.062902639515,7706.1053363153815,Shelby,14.47
043638,Bowling Green City School District,Public District,3216.1784426388076,28862419.999999866,0.7074949539920689,0.2925050460079312,5598.047677114509,420.5688316504882,330.5388239364657,6349.155332701463,232.09939787654764,464.0113061561103,813.597139172822,450.5454177508563,355.59017647716894,309.1363765202806,2624.9798139537857,14.414228198720101,123.01527948660285,0.5175365825269075,0.0,119.3374611655849,109.85471928918052,0.0,0.0,50.58985466817043,377.5385202208334,795.2675996116192,8974.13514665525,Wood,8.78
045229,Bradford Exempted Village,Public District,582.4325510403647,5420573.81000334,0.6087041198315436,0.3912958801684564,4796.117516114593,472.49232466220445,396.4677791231429,5665.07761989994,351.4963228520034,835.2374521840312,1061.6337787076868,481.99673850396516,410.98039519328114,500.3614572699304,3641.706144710898,147.4537435220513,408.1587980880636,0.0,0.0,0.0,176.00877529404337,0.0,0.0,0.0,48.66445041468101,780.2857673188392,9306.783764610838,Miami,14.71
043646,Brecksville-Broadview Heights City,Public District,4361.601595324237,48343126.96000693,0.724043951252075,0.275956048747925,6979.843111447134,673.5221009530403,371.794329344279,8025.159541744454,202.7880792569842,553.2598604577745,868.8311500212327,651.3204858154446,421.37857157110966,361.063961387385,3058.6421085099305,185.33768670357128,246.2093101651504,57.899235975776215,0.0,72.89103625164233,177.23059823453116,0.0,0.8118829568927554,83.37284413822475,152.06001178810016,975.8126062138892,11083.801650254383,Cuyahoga,18.81
